Packet Count, Jetson Time
26413,1679939910.2659757
26414,1679939910.287109
26415,1679939910.2871685
26416,1679939910.306059
26417,1679939910.306128
26418,1679939910.334901
26419,1679939910.334982
26420,1679939910.3350751
26421,1679939910.3550804
26422,1679939910.3551617
26423,1679939910.3752146
26424,1679939910.375308
26425,1679939910.3953872
26426,1679939910.3954651
26427,1679939910.4165545
26428,1679939910.4166336
26429,1679939910.436599
26430,1679939910.4366715
26431,1679939910.4567697
26432,1679939910.4568453
26433,1679939910.4849944
26434,1679939910.4851358
26435,1679939910.4852254
26436,1679939910.506844
26437,1679939910.5069177
26438,1679939910.51787
26439,1679939910.517981
26440,1679939910.5364585
26441,1679939910.5366373
26442,1679939910.56394
26443,1679939910.5640547
26444,1679939910.5641816
26445,1679939910.584722
26446,1679939910.584828
26447,1679939910.604556
26448,1679939910.6046777
26449,1679939910.6254315
26450,1679939910.625528
26451,1679939910.645326
26452,1679939910.6454086
26453,1679939910.6664505
26454,1679939910.6665275
26455,1679939910.6865232
26456,1679939910.6866028
26457,1679939910.7067509
26458,1679939910.7068326
26459,1679939910.7346115
26460,1679939910.734717
26461,1679939910.7347906
26462,1679939910.7547402
26463,1679939910.7548282
26464,1679939910.7748704
26465,1679939910.774943
26466,1679939910.796103
26467,1679939910.7961783
26468,1679939910.816208
26469,1679939910.8162875
26470,1679939910.8341117
26471,1679939910.834191
26472,1679939910.834272
26473,1679939910.8553946
26474,1679939910.8554611
26475,1679939910.8754451
26476,1679939910.8755171
26477,1679939910.8966644
26478,1679939910.896752
26479,1679939910.9156485
26480,1679939910.9157176
26481,1679939910.9368112
26482,1679939910.9368944
26483,1679939910.95718
26484,1679939910.9572802
26485,1679939910.9837797
26486,1679939910.983892
26487,1679939910.9839969
26488,1679939911.5115747
26489,1679939911.518442
26490,1679939911.2199996
26491,1679939911.2209392
26492,1679939911.365892
26493,1679939911.3667371
26494,1679939911.6435893
26495,1679939911.6455898
26496,1679939911.6464157
26497,1679939911.8466024
26498,1679939911.847338
26499,1679939911.1048093
26500,1679939911.1048937
26501,1679939911.1260047
26502,1679939911.126083
26503,1679939911.145003
26504,1679939911.1451051
26505,1679939911.1662092
26506,1679939911.16629
26507,1679939911.1862793
26508,1679939911.1863503
26509,1679939911.2063875
26510,1679939911.2064617
26511,1679939911.2341163
26512,1679939911.234318
26513,1679939911.2344224
26514,1679939911.2533123
26515,1679939911.2533984
26516,1679939911.2668042
26517,1679939911.2668896
26518,1679939911.2857645
26519,1679939911.285839
26520,1679939911.3147812
26521,1679939911.3148644
26522,1679939911.314973
26523,1679939911.3349512
26524,1679939911.3350327
26525,1679939911.3550186
26526,1679939911.3551047
26527,1679939911.3750768
26528,1679939911.3751552
26529,1679939911.395492
26530,1679939911.3956673
26531,1679939911.4163888
26532,1679939911.4164765
26533,1679939911.4360995
26534,1679939911.4362135
26535,1679939911.463827
26536,1679939911.4639647
26537,1679939911.4640863
26538,1679939911.4848292
26539,1679939911.4849036
26540,1679939911.505855
26541,1679939911.505947
26542,1679939911.5180612
26543,1679939911.5181863
26544,1679939911.53694
26545,1679939911.5370448
26546,1679939911.5644064
26547,1679939911.5645127
26548,1679939911.5647032
26549,1679939911.5842755
26550,1679939911.584359
26551,1679939911.6051364
26552,1679939911.6052625
26553,1679939911.625108
26554,1679939911.6251836
26555,1679939911.6460493
26556,1679939911.6461227
26557,1679939911.665825
26558,1679939911.6659017
26559,1679939911.6867473
26560,1679939911.6868467
26561,1679939911.714295
26562,1679939911.7144492
26563,1679939911.7145352
26564,1679939911.735141
26565,1679939911.7352593
26566,1679939911.755047
26567,1679939911.7551208
26568,1679939911.774845
26569,1679939911.774928
26570,1679939911.7959497
26571,1679939911.796126
26572,1679939911.8145757
26573,1679939911.81467
26574,1679939911.814744
26575,1679939911.8343744
26576,1679939911.8344712
26577,1679939911.855324
26578,1679939911.855406
26579,1679939911.8753932
26580,1679939911.8755093
26581,1679939911.8952053
26582,1679939911.895296
26583,1679939911.9160595
26584,1679939911.916518
26585,1679939911.9364116
26586,1679939911.936488
26587,1679939911.9642572
26588,1679939911.964352
26589,1679939911.9644525
26590,1679939911.9844415
26591,1679939911.9845428
26592,1679939912.567942
26593,1679939912.5754683
26594,1679939912.2576463
26595,1679939912.2590098
26596,1679939912.370953
26597,1679939912.371589
26598,1679939912.647912
26599,1679939912.6486704
26600,1679939912.6496844
26601,1679939912.8494368
26602,1679939912.8512316
26603,1679939912.1061728
26604,1679939912.10626
26605,1679939912.126744
26606,1679939912.126841
26607,1679939912.145792
26608,1679939912.1458712
26609,1679939912.1669052
26610,1679939912.166993
26611,1679939912.186938
26612,1679939912.1870203
26613,1679939912.214715
26614,1679939912.2148592
26615,1679939912.214977
26616,1679939912.2349467
26617,1679939912.2350144
26618,1679939912.2538612
26619,1679939912.253929
26620,1679939912.267517
26621,1679939912.267604
26622,1679939912.286494
26623,1679939912.286589
26624,1679939912.3147323
26625,1679939912.3148189
26626,1679939912.3149168
26627,1679939912.334915
26628,1679939912.335008
26629,1679939912.3549452
26630,1679939912.3550396
26631,1679939912.375243
26632,1679939912.375301
26633,1679939912.396309
26634,1679939912.3964005
26635,1679939912.416319
26636,1679939912.416391
26637,1679939912.4363277
26638,1679939912.4365723
26639,1679939912.4653156
26640,1679939912.4654057
26641,1679939912.465523
26642,1679939912.4847386
26643,1679939912.4848824
26644,1679939912.5050972
26645,1679939912.505186
26646,1679939912.5187025
26647,1679939912.5188527
26648,1679939912.5440123
26649,1679939912.544106
26650,1679939912.5441892
26651,1679939912.5649977
26652,1679939912.5650775
26653,1679939912.5848916
26654,1679939912.5849648
26655,1679939912.604819
26656,1679939912.605036
26657,1679939912.6256828
26658,1679939912.6257515
26659,1679939912.6456597
26660,1679939912.645758
26661,1679939912.6665752
26662,1679939912.6666858
26663,1679939912.6863804
26664,1679939912.6865036
26665,1679939912.714924
26666,1679939912.7150311
26667,1679939912.715126
26668,1679939912.734727
26669,1679939912.7348113
26670,1679939912.754573
26671,1679939912.754643
26672,1679939912.775521
26673,1679939912.7757008
26674,1679939912.7957685
26675,1679939912.795877
26676,1679939912.8144102
26677,1679939912.814502
26678,1679939912.8145757
26679,1679939912.83539
26680,1679939912.8354626
26681,1679939912.8552
26682,1679939912.8553224
26683,1679939912.8751037
26684,1679939912.8752332
26685,1679939912.8961132
26686,1679939912.8962088
26687,1679939912.915944
26688,1679939912.9160285
26689,1679939912.9369085
26690,1679939912.937048
26691,1679939912.9646175
26692,1679939912.964722
26693,1679939912.9648063
26694,1679939912.9853437
26695,1679939912.985472
26696,1679939913.5218337
26697,1679939913.528813
26698,1679939913.228616
26699,1679939913.2293117
26700,1679939913.4379663
26701,1679939913.4393315
26702,1679939913.4400156
26703,1679939913.6476636
26704,1679939913.6490045
26705,1679939913.85721
26706,1679939913.857894
26707,1679939913.1044724
26708,1679939913.1045663
26709,1679939913.128217
26710,1679939913.1283948
26711,1679939913.1463788
26712,1679939913.1464725
26713,1679939913.1671848
26714,1679939913.167323
26715,1679939913.1860936
26716,1679939913.1861775
26717,1679939913.214125
26718,1679939913.2142737
26719,1679939913.2143269
26720,1679939913.23494
26721,1679939913.2350175
26722,1679939913.2559097
26723,1679939913.255994
26724,1679939913.2663755
26725,1679939913.2664382
26726,1679939913.294622
26727,1679939913.2946951
26728,1679939913.2948897
26729,1679939913.314832
26730,1679939913.3149247
26731,1679939913.3349214
26732,1679939913.334996
26733,1679939913.354936
26734,1679939913.3550327
26735,1679939913.3761468
26736,1679939913.3762202
26737,1679939913.3962195
26738,1679939913.396305
26739,1679939913.4162688
26740,1679939913.4163427
26741,1679939913.4363065
26742,1679939913.4364133
26743,1679939913.465161
26744,1679939913.4652455
26745,1679939913.4654253
26746,1679939913.4842854
26747,1679939913.4843545
26748,1679939913.5053976
26749,1679939913.505464
26750,1679939913.517652
26751,1679939913.5177386
26752,1679939913.5444226
26753,1679939913.5445523
26754,1679939913.5446365
26755,1679939913.5642235
26756,1679939913.5643027
26757,1679939913.5850408
26758,1679939913.5851376
26759,1679939913.6059017
26760,1679939913.6059968
26761,1679939913.625768
26762,1679939913.625838
26763,1679939913.6457644
26764,1679939913.645853
26765,1679939913.6664648
26766,1679939913.6665685
26767,1679939913.6873872
26768,1679939913.6874824
26769,1679939913.713827
26770,1679939913.713934
26771,1679939913.7140176
26772,1679939913.734648
26773,1679939913.7347288
26774,1679939913.7555497
26775,1679939913.755638
26776,1679939913.7765007
26777,1679939913.776631
26778,1679939913.7953997
26779,1679939913.7954884
26780,1679939913.8161848
26781,1679939913.8163571
26782,1679939913.8349717
26783,1679939913.835049
26784,1679939913.8354895
26785,1679939913.855883
26786,1679939913.855997
26787,1679939913.8756225
26788,1679939913.8757212
26789,1679939913.8965435
26790,1679939913.896659
26791,1679939913.9163525
26792,1679939913.9164357
26793,1679939913.94383
26794,1679939913.9439874
26795,1679939913.944056
26796,1679939913.9647424
26797,1679939913.964818
26798,1679939913.9856164
26799,1679939913.9857893
26800,1679939914.540184
26801,1679939914.5483477
26802,1679939914.263105
26803,1679939914.2640717
26804,1679939914.4498918
26805,1679939914.450801
26806,1679939914.4517453
26807,1679939914.6476123
26808,1679939914.648368
26809,1679939914.8457055
26810,1679939914.8464248
26811,1679939914.105461
26812,1679939914.1055424
26813,1679939914.1263175
26814,1679939914.1263871
26815,1679939914.1464906
26816,1679939914.1466396
26817,1679939914.1660976
26818,1679939914.166195
26819,1679939914.1937666
26820,1679939914.1939456
26821,1679939914.1940954
26822,1679939914.214964
26823,1679939914.21506
26824,1679939914.2350068
26825,1679939914.2350795
26826,1679939914.2550695
26827,1679939914.255164
26828,1679939914.266354
26829,1679939914.2664196
26830,1679939914.2951632
26831,1679939914.2952516
26832,1679939914.2952957
26833,1679939914.3141067
26834,1679939914.3141932
26835,1679939914.335348
26836,1679939914.335428
26837,1679939914.35542
26838,1679939914.3555107
26839,1679939914.3756895
26840,1679939914.3757715
26841,1679939914.39574
26842,1679939914.3958206
26843,1679939914.415876
26844,1679939914.4160435
26845,1679939914.4447925
26846,1679939914.4448771
26847,1679939914.4449787
26848,1679939914.4638257
26849,1679939914.4639473
26850,1679939914.4849796
26851,1679939914.4850607
26852,1679939914.5050008
26853,1679939914.5051813
26854,1679939914.5186334
26855,1679939914.5187817
26856,1679939914.5188875
26857,1679939914.5437365
26858,1679939914.543926
26859,1679939914.5644195
26860,1679939914.5645068
26861,1679939914.5856824
26862,1679939914.5857625
26863,1679939914.6056893
26864,1679939914.605772
26865,1679939914.6257477
26866,1679939914.6258175
26867,1679939914.646014
26868,1679939914.6461096
26869,1679939914.667177
26870,1679939914.6672602
26871,1679939914.6939328
26872,1679939914.694033
26873,1679939914.6941142
26874,1679939914.7140894
26875,1679939914.7141688
26876,1679939914.7351987
26877,1679939914.7352834
26878,1679939914.7562532
26879,1679939914.7563288
26880,1679939914.7751932
26881,1679939914.775265
26882,1679939914.796388
26883,1679939914.7964623
26884,1679939914.8163424
26885,1679939914.8164303
26886,1679939914.8353238
26887,1679939914.8353896
26888,1679939914.8355467
26889,1679939914.8555565
26890,1679939914.8556452
26891,1679939914.8755713
26892,1679939914.8756416
26893,1679939914.8967247
26894,1679939914.8968484
26895,1679939914.9170947
26896,1679939914.9171767
26897,1679939914.944795
26898,1679939914.9448795
26899,1679939914.9449787
26900,1679939914.965016
26901,1679939914.965114
26902,1679939914.9851696
26903,1679939914.98524
26904,1679939915.5236535
26905,1679939915.533014
26906,1679939915.2430017
26907,1679939915.2440133
26908,1679939915.2448006
26909,1679939915.4451537
26910,1679939915.445874
26911,1679939915.6561587
26912,1679939915.6574948
26913,1679939915.8460643
26914,1679939915.8467429
26915,1679939915.1057837
26916,1679939915.1058657
26917,1679939915.1258476
26918,1679939915.1259172
26919,1679939915.1458771
26920,1679939915.1459503
26921,1679939915.1660104
26922,1679939915.1660843
26923,1679939915.1951084
26924,1679939915.195324
26925,1679939915.195418
26926,1679939915.2149124
26927,1679939915.2150173
26928,1679939915.2347066
26929,1679939915.2347913
26930,1679939915.2556088
26931,1679939915.2556808
26932,1679939915.274288
26933,1679939915.2743556
26934,1679939915.2744489
26935,1679939915.2952766
26936,1679939915.2953608
26937,1679939915.3150704
26938,1679939915.315236
26939,1679939915.3349087
26940,1679939915.3350403
26941,1679939915.3557987
26942,1679939915.3560405
26943,1679939915.3755877
26944,1679939915.3756611
26945,1679939915.3965216
26946,1679939915.396622
26947,1679939915.4166105
26948,1679939915.4166875
26949,1679939915.4451528
26950,1679939915.445235
26951,1679939915.445324
26952,1679939915.465206
26953,1679939915.4653208
26954,1679939915.4849975
26955,1679939915.4851353
26956,1679939915.5058837
26957,1679939915.5059571
26958,1679939915.5245776
26959,1679939915.5246468
26960,1679939915.5248492
26961,1679939915.544856
26962,1679939915.5449145
26963,1679939915.565582
26964,1679939915.565672
26965,1679939915.5856123
26966,1679939915.5857072
26967,1679939915.6052985
26968,1679939915.605389
26969,1679939915.6261425
26970,1679939915.626258
26971,1679939915.6460967
26972,1679939915.6462064
26973,1679939915.6670327
26974,1679939915.6671393
26975,1679939915.6946087
26976,1679939915.694702
26977,1679939915.6947856
26978,1679939915.714931
26979,1679939915.7150328
26980,1679939915.7350516
26981,1679939915.7351596
26982,1679939915.7551355
26983,1679939915.7552557
26984,1679939915.7761
26985,1679939915.7761908
26986,1679939915.7961974
26987,1679939915.796275
26988,1679939915.817402
26989,1679939915.817482
26990,1679939915.835237
26991,1679939915.8352983
26992,1679939915.8353913
26993,1679939915.855302
26994,1679939915.8553886
26995,1679939915.876497
26996,1679939915.8767118
26997,1679939915.8966677
26998,1679939915.8967433
26999,1679939915.924513
27000,1679939915.9245973
27001,1679939915.9247117
27002,1679939915.9447036
27003,1679939915.9447913
27004,1679939915.9649456
27005,1679939915.965072
27006,1679939915.9853516
27007,1679939915.985428
27008,1679939916.5134149
27009,1679939916.524218
27010,1679939916.24962
27011,1679939916.2506402
27012,1679939916.25124
27013,1679939916.447426
27014,1679939916.449185
27015,1679939916.6457927
27016,1679939916.6467912
27017,1679939916.8543043
27018,1679939916.855406
27019,1679939916.1064315
27020,1679939916.1065435
27021,1679939916.12622
27022,1679939916.1263125
27023,1679939916.146037
27024,1679939916.146122
27025,1679939916.1747005
27026,1679939916.174787
27027,1679939916.1748877
27028,1679939916.1950483
27029,1679939916.1951406
27030,1679939916.2148452
27031,1679939916.2149303
27032,1679939916.2347732
27033,1679939916.2348475
27034,1679939916.255566
27035,1679939916.2556374
27036,1679939916.274429
27037,1679939916.2745247
27038,1679939916.2746048
27039,1679939916.2942653
27040,1679939916.2943635
27041,1679939916.3151467
27042,1679939916.3152237
27043,1679939916.3361623
27044,1679939916.336305
27045,1679939916.3559797
27046,1679939916.3560648
27047,1679939916.375831
27048,1679939916.3760252
27049,1679939916.398667
27050,1679939916.39884
27051,1679939916.4250572
27052,1679939916.4251273
27053,1679939916.4252636
27054,1679939916.4438138
27055,1679939916.4439266
27056,1679939916.4645915
27057,1679939916.4646623
27058,1679939916.485756
27059,1679939916.4858415
27060,1679939916.5060103
27061,1679939916.5061002
27062,1679939916.5240357
27063,1679939916.5241115
27064,1679939916.524176
27065,1679939916.5444677
27066,1679939916.544564
27067,1679939916.565698
27068,1679939916.5658753
27069,1679939916.5856645
27070,1679939916.585746
27071,1679939916.6062803
27072,1679939916.606382
27073,1679939916.626341
27074,1679939916.6264963
27075,1679939916.6470926
27076,1679939916.6471798
27077,1679939916.673552
27078,1679939916.6736338
27079,1679939916.673744
27080,1679939916.6944416
27081,1679939916.6945205
27082,1679939916.715392
27083,1679939916.7154987
27084,1679939916.7352045
27085,1679939916.7353835
27086,1679939916.754983
27087,1679939916.7550557
27088,1679939916.7759898
27089,1679939916.776079
27090,1679939916.796914
27091,1679939916.7970693
27092,1679939916.816722
27093,1679939916.8167973
27094,1679939916.8354385
27095,1679939916.835526
27096,1679939916.8356085
27097,1679939916.8563812
27098,1679939916.8564992
27099,1679939916.8761563
27100,1679939916.8762343
27101,1679939916.8959837
27102,1679939916.89606
27103,1679939916.924814
27104,1679939916.9249177
27105,1679939916.9250095
27106,1679939916.9444666
27107,1679939916.9445543
27108,1679939916.964311
27109,1679939916.964385
27110,1679939916.9852843
27111,1679939916.9853735
27112,1679939917.6088164
27113,1679939917.6188776
27114,1679939917.2709205
27115,1679939917.271938
27116,1679939917.4474325
27117,1679939917.448463
27118,1679939917.449442
27119,1679939917.6465683
27120,1679939917.6473234
27121,1679939917.8589804
27122,1679939917.8598027
27123,1679939917.106001
27124,1679939917.1060853
27125,1679939917.1259742
27126,1679939917.1260736
27127,1679939917.1460016
27128,1679939917.1460817
27129,1679939917.1749756
27130,1679939917.175118
27131,1679939917.1752338
27132,1679939917.1941583
27133,1679939917.194236
27134,1679939917.2153926
27135,1679939917.2154973
27136,1679939917.235694
27137,1679939917.2357943
27138,1679939917.2558184
27139,1679939917.2562065
27140,1679939917.2740648
27141,1679939917.274151
27142,1679939917.2742488
27143,1679939917.2944908
27144,1679939917.2945728
27145,1679939917.3156607
27146,1679939917.315746
27147,1679939917.3357704
27148,1679939917.3358383
27149,1679939917.355982
27150,1679939917.356069
27151,1679939917.376077
27152,1679939917.3761563
27153,1679939917.3972893
27154,1679939917.3973727
27155,1679939917.4239812
27156,1679939917.4240575
27157,1679939917.4242437
27158,1679939917.444216
27159,1679939917.444295
27160,1679939917.4656284
27161,1679939917.4657009
27162,1679939917.4856696
27163,1679939917.4857523
27164,1679939917.5056944
27165,1679939917.5057652
27166,1679939917.5246298
27167,1679939917.524701
27168,1679939917.5247943
27169,1679939917.544763
27170,1679939917.544836
27171,1679939917.5659025
27172,1679939917.5659735
27173,1679939917.5848436
27174,1679939917.5849233
27175,1679939917.6060898
27176,1679939917.6061656
27177,1679939917.627077
27178,1679939917.6271672
27179,1679939917.646001
27180,1679939917.646145
27181,1679939917.673833
27182,1679939917.6739209
27183,1679939917.6740055
27184,1679939917.6951518
27185,1679939917.695233
27186,1679939917.7152295
27187,1679939917.7153156
27188,1679939917.735314
27189,1679939917.7353964
27190,1679939917.7554653
27191,1679939917.7555528
27192,1679939917.7768247
27193,1679939917.777001
27194,1679939917.796168
27195,1679939917.7962866
27196,1679939917.8246236
27197,1679939917.8247073
27198,1679939917.824783
27199,1679939917.8357005
27200,1679939917.8357835
27201,1679939917.8557596
27202,1679939917.8558264
27203,1679939917.875484
27204,1679939917.8755832
27205,1679939917.8963988
27206,1679939917.8964996
27207,1679939917.9249716
27208,1679939917.9250865
27209,1679939917.9251654
27210,1679939917.9448037
27211,1679939917.9450097
27212,1679939917.9652867
27213,1679939917.9653685
27214,1679939917.9856088
27215,1679939917.9856763
27216,1679939918.56802
27217,1679939918.5785804
27218,1679939918.2578824
27219,1679939918.2588527
27220,1679939918.448201
27221,1679939918.4489348
27222,1679939918.44992
27223,1679939918.6494868
27224,1679939918.6501665
27225,1679939918.8617127
27226,1679939918.862622
27227,1679939918.1051729
27228,1679939918.105242
27229,1679939918.1264703
27230,1679939918.1265557
27231,1679939918.1465192
27232,1679939918.1465957
27233,1679939918.1744463
27234,1679939918.1745193
27235,1679939918.1746144
27236,1679939918.194492
27237,1679939918.1945744
27238,1679939918.215772
27239,1679939918.2159207
27240,1679939918.2354572
27241,1679939918.2355528
27242,1679939918.2554903
27243,1679939918.255592
27244,1679939918.2744763
27245,1679939918.2745583
27246,1679939918.2746365
27247,1679939918.2946873
27248,1679939918.2947545
27249,1679939918.315921
27250,1679939918.3160229
27251,1679939918.3349023
27252,1679939918.3350215
27253,1679939918.3560903
27254,1679939918.3562193
27255,1679939918.3763084
27256,1679939918.3763938
27257,1679939918.4040985
27258,1679939918.4042356
27259,1679939918.404354
27260,1679939918.424331
27261,1679939918.4244075
27262,1679939918.445484
27263,1679939918.445568
27264,1679939918.4656308
27265,1679939918.4657135
27266,1679939918.4847348
27267,1679939918.4848032
27268,1679939918.5058813
27269,1679939918.505964
27270,1679939918.524984
27271,1679939918.5250883
27272,1679939918.525145
27273,1679939918.5458708
27274,1679939918.5459907
27275,1679939918.564832
27276,1679939918.5649097
27277,1679939918.586017
27278,1679939918.5860968
27279,1679939918.6060407
27280,1679939918.6061232
27281,1679939918.6272037
27282,1679939918.6273625
27283,1679939918.6539912
27284,1679939918.6541057
27285,1679939918.6542032
27286,1679939918.674696
27287,1679939918.6747987
27288,1679939918.6954968
27289,1679939918.695584
27290,1679939918.7152965
27291,1679939918.7153847
27292,1679939918.7353096
27293,1679939918.7354338
27294,1679939918.7561853
27295,1679939918.7563024
27296,1679939918.7770896
27297,1679939918.7771735
27298,1679939918.7958362
27299,1679939918.7960029
27300,1679939918.815712
27301,1679939918.8157856
27302,1679939918.815849
27303,1679939918.8354692
27304,1679939918.835531
27305,1679939918.8552809
27306,1679939918.8553672
27307,1679939918.8762076
27308,1679939918.8762844
27309,1679939918.9048283
27310,1679939918.9049275
27311,1679939918.905016
27312,1679939918.9245644
27313,1679939918.9246738
27314,1679939918.9443872
27315,1679939918.94447
27316,1679939918.9653203
27317,1679939918.965423
27318,1679939918.9864583
27319,1679939918.986559
27320,1679939919.613616
27321,1679939919.6285796
27322,1679939919.2486367
27323,1679939919.2495708
27324,1679939919.2505136
27325,1679939919.4472485
27326,1679939919.4482272
27327,1679939919.6566055
27328,1679939919.6574428
27329,1679939919.8539407
27330,1679939919.8553233
27331,1679939919.1063938
27332,1679939919.1064785
27333,1679939919.1261744
27334,1679939919.1262424
27335,1679939919.154836
27336,1679939919.1550157
27337,1679939919.1551285
27338,1679939919.174656
27339,1679939919.1747415
27340,1679939919.1944463
27341,1679939919.194536
27342,1679939919.2155476
27343,1679939919.2156465
27344,1679939919.235715
27345,1679939919.23582
27346,1679939919.2556162
27347,1679939919.2557073
27348,1679939919.2745514
27349,1679939919.2746348
27350,1679939919.2747176
27351,1679939919.2960064
27352,1679939919.296116
27353,1679939919.3149316
27354,1679939919.3151376
27355,1679939919.3361082
27356,1679939919.336184
27357,1679939919.3562174
27358,1679939919.356295
27359,1679939919.3765135
27360,1679939919.376587
27361,1679939919.4042113
27362,1679939919.4042876
27363,1679939919.40438
27364,1679939919.4243338
27365,1679939919.4244063
27366,1679939919.4456687
27367,1679939919.445769
27368,1679939919.4647045
27369,1679939919.4648104
27370,1679939919.485988
27371,1679939919.486074
27372,1679939919.5061686
27373,1679939919.5062535
27374,1679939919.5252223
27375,1679939919.5252905
27376,1679939919.5253744
27377,1679939919.5454044
27378,1679939919.5454793
27379,1679939919.5654802
27380,1679939919.56555
27381,1679939919.585565
27382,1679939919.5856457
27383,1679939919.6067376
27384,1679939919.607196
27385,1679939919.62634
27386,1679939919.626428
27387,1679939919.6544971
27388,1679939919.6545832
27389,1679939919.6546595
27390,1679939919.6751275
27391,1679939919.6752255
27392,1679939919.6941493
27393,1679939919.6942308
27394,1679939919.715269
27395,1679939919.7153792
27396,1679939919.7353492
27397,1679939919.7354352
27398,1679939919.7565663
27399,1679939919.7566743
27400,1679939919.7755256
27401,1679939919.7755997
27402,1679939919.8046694
27403,1679939919.8047729
27404,1679939919.8048935
27405,1679939919.8234725
27406,1679939919.8235593
27407,1679939919.8358996
27408,1679939919.836095
27409,1679939919.8561351
27410,1679939919.856218
27411,1679939919.876178
27412,1679939919.8762505
27413,1679939919.9049687
27414,1679939919.9050505
27415,1679939919.9051824
27416,1679939919.9240644
27417,1679939919.924142
27418,1679939919.945266
27419,1679939919.945356
27420,1679939919.9653103
27421,1679939919.965391
27422,1679939919.986468
27423,1679939919.9865596
27424,1679939920.542998
27425,1679939920.5610175
27426,1679939920.245054
27427,1679939920.2459912
27428,1679939920.2469065
27429,1679939920.4575956
27430,1679939920.4582343
27431,1679939920.6577237
27432,1679939920.658501
27433,1679939920.8579602
27434,1679939920.859208
27435,1679939920.1061144
27436,1679939920.1061935
27437,1679939920.127288
27438,1679939920.1273696
27439,1679939920.1539872
27440,1679939920.1540575
27441,1679939920.154199
27442,1679939920.1741748
27443,1679939920.1743562
27444,1679939920.1954727
27445,1679939920.195582
27446,1679939920.2155848
27447,1679939920.215655
27448,1679939920.2357156
27449,1679939920.235792
27450,1679939920.2559288
27451,1679939920.2560215
27452,1679939920.2747393
27453,1679939920.274797
27454,1679939920.2748663
27455,1679939920.2949383
27456,1679939920.2950284
27457,1679939920.3150446
27458,1679939920.3151329
27459,1679939920.3363645
27460,1679939920.3364494
27461,1679939920.356639
27462,1679939920.3567252
27463,1679939920.3836813
27464,1679939920.383777
27465,1679939920.3839257
27466,1679939920.4039817
27467,1679939920.4040744
27468,1679939920.4252713
27469,1679939920.42536
27470,1679939920.4453404
27471,1679939920.4454284
27472,1679939920.465383
27473,1679939920.4654498
27474,1679939920.4855103
27475,1679939920.4856138
27476,1679939920.5067537
27477,1679939920.5068514
27478,1679939920.524656
27479,1679939920.5247293
27480,1679939920.524915
27481,1679939920.5449152
27482,1679939920.5449967
27483,1679939920.5661604
27484,1679939920.5662334
27485,1679939920.5862668
27486,1679939920.5863423
27487,1679939920.606347
27488,1679939920.6064167
27489,1679939920.634026
27490,1679939920.6340928
27491,1679939920.634198
27492,1679939920.6541994
27493,1679939920.6542788
27494,1679939920.6743052
27495,1679939920.6743872
27496,1679939920.6951723
27497,1679939920.6953845
27498,1679939920.7156165
27499,1679939920.7157168
27500,1679939920.7364795
27501,1679939920.7365923
27502,1679939920.756194
27503,1679939920.7563
27504,1679939920.7759888
27505,1679939920.7760923
27506,1679939920.8046746
27507,1679939920.8047705
27508,1679939920.8048892
27509,1679939920.815679
27510,1679939920.815779
27511,1679939920.8354373
27512,1679939920.8355088
27513,1679939920.8563335
27514,1679939920.856434
27515,1679939920.8850205
27516,1679939920.8850942
27517,1679939920.8851857
27518,1679939920.9046268
27519,1679939920.904762
27520,1679939920.924409
27521,1679939920.9244957
27522,1679939920.945268
27523,1679939920.945332
27524,1679939920.9661903
27525,1679939920.9662669
27526,1679939920.9860137
27527,1679939920.9864037
27528,1679939921.5786033
27529,1679939921.5893235
27530,1679939921.2483027
27531,1679939921.249325
27532,1679939921.2501123
27533,1679939921.4636357
27534,1679939921.4650407
27535,1679939921.6539755
27536,1679939921.6548064
27537,1679939921.8554642
27538,1679939921.856255
27539,1679939921.1068285
27540,1679939921.1069312
27541,1679939921.1334798
27542,1679939921.1335769
27543,1679939921.1336665
27544,1679939921.154801
27545,1679939921.1548867
27546,1679939921.1750245
27547,1679939921.1751175
27548,1679939921.195315
27549,1679939921.195422
27550,1679939921.215515
27551,1679939921.2157176
27552,1679939921.235838
27553,1679939921.2359717
27554,1679939921.2560833
27555,1679939921.2561655
27556,1679939921.275932
27557,1679939921.2760415
27558,1679939921.276112
27559,1679939921.2951152
27560,1679939921.2951963
27561,1679939921.3152006
27562,1679939921.315308
27563,1679939921.3363552
27564,1679939921.336432
27565,1679939921.3564212
27566,1679939921.3564932
27567,1679939921.3842
27568,1679939921.3842728
27569,1679939921.384519
27570,1679939921.4046054
27571,1679939921.4046984
27572,1679939921.425795
27573,1679939921.4258692
27574,1679939921.4449809
27575,1679939921.4450605
27576,1679939921.465081
27577,1679939921.4651673
27578,1679939921.4862535
27579,1679939921.4863324
27580,1679939921.506343
27581,1679939921.5064125
27582,1679939921.525313
27583,1679939921.525394
27584,1679939921.525858
27585,1679939921.5459378
27586,1679939921.5460253
27587,1679939921.5660872
27588,1679939921.5661707
27589,1679939921.5861108
27590,1679939921.5861928
27591,1679939921.6061945
27592,1679939921.6062703
27593,1679939921.6339686
27594,1679939921.6340487
27595,1679939921.6341612
27596,1679939921.6552248
27597,1679939921.655304
27598,1679939921.6742213
27599,1679939921.6743128
27600,1679939921.695474
27601,1679939921.6955504
27602,1679939921.7159927
27603,1679939921.7160945
27604,1679939921.735336
27605,1679939921.735552
27606,1679939921.756194
27607,1679939921.7562792
